 #revent pip_E pip_th pip_phi pip_phiH pip_pT pip_z pip_Mx pip_xF pip_etaCM pip_etaBF pim_E pim_th pim_phi pim_phiH pim_pT pim_z pim_Mx pim_xF pim_etaCM pim_etaBF phiH_rad pT phiR1 phiR2
 12683 1.6513205 0.0367206 -1.233340 0.1942837 0.2990497 0.3343643 2.4115067 0.2569681 0.9860118 -0.144995 0.4217134 0.2954082 -0.261936 5.6923331 0.1626338 0.0853898 2.7443581 -0.001318 -0.009114 0.8501310 6.2066402 0.4297434 0.7527137 2.0894541
 12690 0.6670421 0.9145135 1.1274004 3.8934102 0.3793121 0.3040384 1.5710683 0.0325119 0.0812360 0.4846484 0.2341075 2.3295493 -1.368511 1.5402516 0.1256728 0.1067064 1.4047029 -0.488005 -1.693294 2.2591791 3.5959116 0.3040753 4.0816493 4.2756497
 12668 0.5649082 0.3251842 -0.287568 4.8694457 0.1685752 0.1054971 2.8503354 0.0374578 0.2607812 0.6035972 0.4314263 0.7754839 -0.186895 4.6609292 0.2798588 0.0805693 2.7112517 -0.104590 -0.494940 1.3593192 4.7392261 0.4461494 1.2245623 1.3478724
 12678 0.4614388 1.2470843 1.3305872 3.0936618 0.3878763 0.0851176 2.3945612 -0.271434 -0.882981 1.6246490 1.6091748 0.2241605 -0.861469 4.8657913 0.2835630 0.2968307 2.53772 0.2264629 0.9440481 -0.202380 3.7917046 0.4322804 2.5351080 2.8990194
 12689 0.4543761 0.4274214 -1.317022 5.1432772 0.1896893 0.1808574 1.8964768 0.0493183 0.2230512 0.3857980 0.4637142 0.3351393 -0.743087 0.9795419 0.1675720 0.1845742 1.9088510 0.0692739 0.3348461 0.2740032 6.0930489 0.1758023 4.6669075 4.6725779
 12663 2.863621 0.2494330 1.1179799 5.1599672 0.1325038 0.8128762 1.3367307 0.6903594 2.1899066 -1.594354 0.1965617 1.8974349 1.4114177 3.5805479 0.1378551 0.0557966 2.0558012 -0.259551 -1.263203 1.8587551 4.3502954 0.1903857 5.9606743 0.3731141
 12673 4.2497472 0.2032770 1.0301968 2.5984406 0.2109609 0.9012676 1.2590538 0.8012138 2.2441546 -1.286101 0.3282113 1.1961532 0.8004904 5.9428279 0.2895519 0.0696056 2.3704683 -0.278917 -1.064671 2.0227243 0.1331978 0.0931651 2.7158128 2.7904948
 12696 0.4479713 1.2761832 -0.889920 3.3337964 0.3606078 0.1483707 1.8572822 -0.191612 -0.554169 1.2640788 2.4009840 0.1788236 -1.031342 6.2275374 0.2185092 0.7952203 1.3201692 0.6525024 1.8058902 -1.095980 3.6796239 0.1581361 3.2404262 3.3088064
 12687 0.4442532 0.8307344 0.4864819 2.1905143 0.2400407 0.1751069 1.8632626 -0.002418 -0.009390 0.6180953 0.5951876 1.0985327 0.2185215 5.4361424 0.5578060 0.2345992 1.1704879 -0.468013 -0.792090 1.4007954 5.5141123 0.3200353 2.2632656 2.2565161
 12705 0.2185018 0.0839474 -0.265629 5.9939612 0.0468436 0.0725363 2.1482516 -0.024320 -0.188723 0.7697663 0.1857828 1.6754043 1.1464090 2.6548232 0.1210285 0.0616745 1.9903028 -0.196785 -1.031392 1.6124358 2.5330038 0.0756565 5.8514251 5.8452082
 12691 0.9495947 0.5458244 -0.613430 1.4087736 0.4482722 0.3105978 1.6810556 0.0570744 0.1342084 0.2547220 1.6584781 0.2598792 0.3382084 0.5253643 0.1559059 0.5424627 1.6167764 0.4314628 1.5634975 -1.174567 1.1920189 0.5603090 1.7409259 1.5831581
 12695 0.1732502 1.6058900 0.6407704 4.4076495 0.1025971 0.0233554 3.2717800 -0.192492 -1.465149 2.6167826 0.3727516 1.0512412 -0.363608 0.2527995 0.3123585 0.0502498 3.0994129 -0.229281 -1.038559 2.1901929 6.2106296 0.2723633 3.6275263 3.8059363
 12715 0.2228480 1.7984282 0.3948820 3.3131138 0.1737039 0.0631050 2.1153918 -0.254461 -1.166621 1.9479008 0.3463950 1.5755279 1.1472232 4.0819167 0.3142465 0.0980905 1.9182244 -0.337143 -1.044424 1.8257038 3.8135060 0.4554013 1.5079776 1.9416716
 12679 0.6455397 0.1842205 0.2754442 5.3923984 0.1245463 0.1478535 2.4652115 0.0902841 0.6113653 -0.017540 1.923123 0.5070737 -0.144037 4.0646810 0.6358118 0.4404695 1.8477374 0.2236821 0.4478240 0.1460005 4.2442910 0.6766747 0.7261407 0.3404388
 12682 0.4465500 0.4667360 -0.345279 1.4265749 0.1771348 0.0989231 2.3372242 -0.013883 -0.079027 0.4222048 1.5163601 0.3176124 0.4295935 1.8370963 0.1854741 0.3359156 2.1216008 0.2660535 1.1796143 -0.836436 1.6366236 0.3550002 6.2342033 1.2566621
 12699 0.4504725 0.2053181 0.9983578 6.1779030 0.1844878 0.1156094 2.3409300 0.0080512 0.0448744 0.5768435 0.5797916 0.7689609 -1.560829 3.6299455 0.2926569 0.1487979 2.2358948 -0.014102 -0.056072 0.6777901 4.2660735 0.1737100 0.2607615 0.2233772
 12702 1.2532053 0.3537278 0.7281630 3.0320922 0.1773642 0.2735028 2.3769202 0.2141398 1.0884206 -0.450920 0.4724430 0.9353256 0.0680514 2.3092501 0.3183291 0.1031072 2.3576526 -0.126783 -0.486665 1.1241662 2.5635796 0.4663408 4.8864223 5.2873841
 12709 0.6310904 0.8085553 -0.394272 2.5043147 0.2873353 0.1996721 1.7885332 0.0093485 0.0311776 0.1838473 0.5508520 0.8539518 -0.550366 5.8424001 0.4923776 0.1742853 1.2133017 -0.481579 -0.883255 1.0982807 6.1027556 0.2179155 2.6284750 2.6345891
 12713 0.2533508 1.3159418 -0.202763 4.3417786 0.1974857 0.0747643 2.0528795 -0.199301 -0.878701 1.4693657 0.3621306 0.7286236 -1.167084 0.1223192 0.2812109 0.1068655 2.0065999 -0.177426 -0.638832 1.2294962 5.6581930 0.2559702 3.6986359 3.8039788
 12727 3.1784124 0.2690601 -0.707495 3.4172628 0.6601949 0.3732150 2.9604232 0.2632266 0.7058205 0.4257870 0.7829097 0.2181815 1.0099085 1.6516399 0.1565035 0.0919307 3.6891820 0.0516390 0.4663666 0.6652408 3.1781669 0.6483420 3.6360697 4.0894955
 12716 1.9708100 0.2376651 -0.011451 1.8258103 0.3322744 0.2685721 2.8554786 0.2012227 0.8431708 -0.256842 3.5016737 0.1808927 1.3082087 4.4519829 0.3414190 0.4771906 2.4772084 0.4144792 1.4004784 -0.814149 3.1903511 0.1719376 1.5645225 1.6384048
 12721 0.7888897 0.5827273 -0.298361 2.8869758 0.3184471 0.1810552 2.4766222 0.0568344 0.231298 0.7674493 1.4923839 0.2487710 0.4135060 4.3112572 0.1984914 0.3425116 2.3453958 0.2801698 1.2743259 -0.275578 3.4014135 0.3990779 2.2909198 2.5570602
 12738 0.4407452 0.7343736 -1.087033 4.9923766 0.2913858 0.1040927 2.0523940 -0.151518 -0.547632 0.8284990 0.1590499 0.3048921 -0.083141 1.3830290 0.0130459 0.0375635 2.2539722 -0.111511 -0.864225 1.1450916 5.0134007 0.2798030 4.9729675 4.9420557
 12739 1.5606344 0.1725354 0.4693455 6.2370497 0.0975285 0.4799208 1.8794795 0.3990520 1.7828170 -0.960811 0.7350776 0.9406005 0.7046639 3.4543090 0.4728906 0.2260485 1.9062753 -0.067698 -0.168488 0.9904938 3.5438343 0.3831084 0.2520824 0.2814549
 12737 1.6380935 0.6566684 -1.143736 3.0140099 0.4781043 0.6784424 1.2457742 0.4255749 0.7972280 -0.299284 0.4207139 0.6392995 -0.197229 4.5618351 0.1854156 0.1742453 1.8260965 0.0312321 0.1388380 0.3591056 3.3808995 0.5167546 2.6411162 2.0121392
 12735 2.7418580 0.2506997 -1.366529 3.0739813 0.2203822 0.5221664 2.1586462 0.4558410 1.6942408 -0.935109 0.2912348 0.8031358 0.6713442 5.2897383 0.1980967 0.0554635 2.6868352 -0.127054 -0.723994 1.4831252 4.0755611 0.1879354 2.6376360 2.2360853
 12728 0.6322575 0.2917207 0.9378959 0.9646624 0.2149409 0.1307903 2.4367479 0.0307578 0.1616800 0.2604610 4.0773377 0.2509571 -0.384635 4.6885398 0.3347930 0.8434482 1.297937 0.7246368 1.7201329 -1.297991 5.3392108 0.1951417 1.3210430 1.0747451
 12740 0.5099021 0.5492011 0.8575518 1.4613542 0.2572266 0.0661189 3.3051067 -0.059535 -0.361189 1.2010550 1.0529360 0.1234379 -0.874663 2.6417404 0.0299207 0.1365340 3.3696785 0.1148348 1.1720216 -0.332155 1.5640000 0.2700347 1.3492757 1.4081717
 12742 1.5173388 0.2950809 0.8931053 1.2126849 0.3708417 0.4595608 1.7797921 0.3153654 0.8508811 -0.229206 0.5232907 0.6861272 0.5179815 5.2701188 0.3614805 0.1584906 1.9558138 -0.116083 -0.352967 0.9746422 0.1257396 0.3238566 1.6643055 1.9016558
 12746 3.5627443 0.1218789 0.7255678 3.4208426 0.2849735 0.3674999 3.2771153 0.3307757 1.5052011 -0.530761 0.3717857 0.4383669 0.9226460 0.3486532 0.1586302 0.0383499 3.8725291 -0.046611 -0.438950 1.4133896 3.3342529 0.1272135 3.4456572 3.4792942
 12744 1.3675357 0.5104130 -0.162007 4.1843645 0.3964803 0.4808886 1.6441630 0.3047098 0.7505552 -0.108242 0.6718724 0.7402902 1.5507178 1.9238594 0.3663642 0.2362613 1.8422780 0.0122065 0.0353412 0.6069712 3.1376559 0.3264399 4.6062982 4.7680660
 12764 0.2720077 0.1076938 -1.044729 5.7576349 0.0498961 0.0589222 2.7250508 -0.006332 -0.061348 0.8970267 0.7137355 0.7348819 0.0855477 2.6746558 0.3780717 0.1546093 2.4393707 -0.029196 -0.103916 0.9395945 2.6835601 0.3282743 5.8094174 5.8011749
 12771 1.5394467 0.1572005 1.2034430 1.3551696 0.1664682 0.3047336 2.5781090 0.2567469 1.3550573 -0.314802 0.5623645 0.8586019 0.2098568 4.6669916 0.4070175 0.1113201 2.5275525 -0.154870 -0.526449 1.5667043 4.7825504 0.2445860 1.4760571 1.5033405
 12777 0.2331818 1.9688536 -0.111747 1.8966102 0.1745588 0.0356554 2.6968305 -0.352477 -1.715023 2.6611795 0.6152954 0.5284695 -0.838547 4.4612944 0.2815727 0.0940839 3.0795585 -0.023981 -0.129725 1.0758812 3.8479700 0.1654143 1.5386517 1.6796137
 12770 0.8818522 0.6221128 1.3508662 4.2246209 0.3716409 0.2033997 2.0448867 0.0151549 0.0472404 0.2301604 0.3080994 0.6867274 0.9604937 0.2410089 0.2248306 0.0710632 2.0902384 -0.196626 -0.823494 1.1008956 4.8718217 0.2781653 3.9133818 3.6842567
 12779 0.3403047 2.3514079 -0.002721 5.2164071 0.1894633 0.1043942 1.2742663 -0.713317 -2.032668 2.8772680 1.1832937 0.4570943 0.8949712 3.2318860 0.2644884 0.3629955 1.9940248 0.2592281 0.9319838 -0.087384 3.9762846 0.2560452 5.9024608 5.5229454
 12766 0.1985920 0.3756018 -0.198152 5.7219954 0.0817107 0.0496556 2.0433514 -0.118702 -0.755193 0.8703916 0.7562593 0.6360881 0.7757892 3.0982915 0.2244019 0.1890941 1.9693426 0.0699186 0.2946079 -0.179409 3.3561060 0.1586495 6.1037942 5.9380540
 12786 0.5675859 0.6383956 1.0612980 2.4456681 0.2515916 0.1225116 2.5254613 0.0001245 0.0006108 0.7115567 1.0188497 0.2241181 0.8829651 1.4046644 0.1452433 0.2199155 2.4984568 0.1683798 1.0036796 -0.291511 2.0775949 0.3483206 3.0586421 2.7656525
 12769 2.2661829 0.1837533 1.2640431 5.6684829 0.0971376 0.4929464 2.0560781 0.4292297 1.9601525 -1.362807 0.7549062 0.6723983 0.7849390 2.6632769 0.3377667 0.1642093 2.3678372 0.0086850 0.0327582 0.5645870 2.7179037 0.2418930 5.7744475 5.7929735
 12772 1.6806539 0.3211808 0.9071322 1.8051426 0.1036478 0.5240400 1.7217945 0.4297514 1.7774850 -1.266941 0.4472872 0.4539865 0.4718068 1.8450665 0.1136136 0.1394673 2.1274776 0.0600466 0.3786600 0.1318835 1.8260203 0.2172185 5.3772098 4.9994532
 12792 0.9301658 0.3448128 0.1121848 2.0128054 0.2514157 0.1674198 2.8761395 0.0961388 0.5148251 0.5979287 1.2383760 0.4122389 -0.057231 5.4869017 0.5763806 0.2228943 2.5600994 0.0143854 0.0390167 1.0737371 5.7245899 0.3485341 2.2448349 2.2235348
 12790 2.8355302 0.1935678 -1.431391 1.4616008 0.2625215 0.7068454 1.6463642 0.6046909 1.7496522 -0.787794 0.2786073 1.7771435 1.0734110 5.1058199 0.2317763 0.0694516 2.0587975 -0.392506 -1.439007 2.4008653 0.3798045 0.1264753 1.6969462 1.9154188
 12817 0.3355708 0.6923118 0.8496964 0.1191410 0.2246492 0.0642040 2.7809540 -0.106430 -0.590218 1.6209343 0.2352069 1.0129961 0.7051819 3.1338721 0.1455124 0.0450016 2.8392281 -0.104842 -0.738642 1.7693588 0.3445083 0.0823897 0.0692870 0.0582131
 12826 0.3470098 1.1287677 -1.463331 3.6068559 0.2254143 0.1409089 1.7669225 -0.083320 -0.318579 0.7639678 1.8034776 0.3640901 0.5396427 1.1853848 0.4853152 0.7323310 1.1701470 0.4753674 0.8603783 -0.414990 1.6252606 0.3490983 4.1037256 3.8122397
 12816 0.4498623 0.7400312 -1.133205 5.0178817 0.3012507 0.1861312 1.6854771 -0.082267 -0.252147 0.7186567 0.9552369 0.3950394 1.5199041 0.5494110 0.5845898 0.3952308 1.3328529 -0.019376 -0.033149 0.4996594 0.0304767 0.5894359 4.1094575 4.3895976
 12818 2.6778562 0.1565791 0.6923434 4.2481621 0.2181246 0.3219181 2.9634192 0.2829304 1.4245077 -0.849356 1.1303138 0.0620700 0.0892285 6.2389917 0.1829381 0.1358805 3.2903115 0.0929357 0.6719319 -0.096780 5.1091248 0.2202288 3.7296218 3.4616665
 12846 2.5862958 0.2417936 -0.687242 3.2449813 0.3628288 0.4155442 2.6031672 0.3477880 1.2067539 -0.047744 0.2596696 0.5099024 -0.827756 6.2151862 0.1255703 0.0417215 3.1834347 -0.060820 -0.526335 1.6853456 3.3343131 0.2400569 3.2009952 3.1120536
 12849 0.3100099 0.5023647 -0.168109 0.1697639 0.2037619 0.1219898 1.8665772 -0.086094 -0.365408 0.9380319 0.5365257 0.8729004 1.0833731 1.2530251 0.4171405 0.2111244 1.6014689 -0.174819 -0.414031 0.9866549 0.9152833 0.5432855 4.9048130 5.2854170
 12848 0.4327992 0.9873118 0.0330578 3.5560204 0.2611240 0.1301243 1.9723386 -0.078460 -0.300344 0.7053295 0.4897126 0.7576263 -0.371180 2.9945515 0.2014446 0.1472357 2.0450966 0.0188110 0.0881946 0.3167906 3.3124706 0.4447676 4.4253646 4.2653843
 12832 0.1458318 1.1842450 -1.416589 0.4909399 0.0419470 0.0576369 1.9183824 -0.163926 -1.023843 1.6377883 0.7816036 0.7583467 1.5380800 3.6854074 0.3446552 0.3089120 1.7267716 0.1122671 0.3199788 0.2939660 3.6927295 0.3027749 0.5380797 0.5229419
 12859 0.2142989 2.1051127 1.5279041 2.0421813 0.1480823 0.0630782 1.8814876 -0.362299 -1.510910 2.1031796 1.8211579 0.3175773 -0.502935 2.4131459 0.1022553 0.5360526 1.7692816 0.4469877 1.8578455 -1.265576 2.1933278 0.2461888 1.4299157 2.0103221
 12869 0.2080489 0.1554539 -1.486959 0.3042158 0.0678596 0.0798992 1.9493808 -0.045078 -0.302276 0.7605972 1.0966599 0.2932568 0.6620752 6.1647572 0.0677885 0.4211619 1.6997521 0.3260252 1.5379319 -1.079610 0.0930052 0.1326303 1.6612454 0.3979161
 12865 1.3673462 0.6704205 0.9159592 3.5775547 0.4721090 0.5132320 1.4849527 0.2812407 0.5849353 -0.053164 0.4175455 1.0871206 0.6772065 6.2826968 0.3890501 0.1567252 1.4303535 -0.421226 -0.953043 1.4848144 4.5198893 0.2033305 3.3806901 3.2577951
 12867 1.3513444 0.4245312 1.5489389 4.0703178 0.4498756 0.2460472 2.6477357 0.1186432 0.3928495 0.7171965 2.8777582 0.1895271 -0.736411 5.2698919 0.6381326 0.5239703 2.1246797 0.3849720 0.8405014 0.2695447 4.7878789 0.9043692 2.8514785 3.3844090
 12801 0.9987713 0.3479559 -0.579284 4.9125559 0.1286799 0.4223119 1.6649824 0.3122934 1.3049435 -0.750494 0.4050172 1.4791368 1.2646655 2.1705058 0.3633144 0.1712540 1.4943226 -0.310750 -0.755250 1.3097000 2.3722275 0.2498350 5.2085886 5.2627967
 12870 1.0768188 0.4990664 -0.905376 3.3399829 0.4469678 0.1265278 3.3819873 -0.015223 -0.063038 1.0743925 2.7064285 0.1951927 1.1029685 5.5543127 0.6447800 0.3180094 3.0265634 0.1972090 0.5516256 0.4597284 4.7948191 0.5192995 2.7860076 3.0108689
 12873 0.6437869 0.7869603 0.3332606 4.7795075 0.4308563 0.1492051 1.6842973 -0.243265 -0.582248 0.6562011 0.8292402 0.1847149 -1.108936 0.1806975 0.1112023 0.1921861 2.0538738 0.1273443 0.7465835 -0.672630 5.0377686 0.4326001 4.5353335 4.5872486
 12856 0.3177582 0.8988323 1.1949449 1.1898576 0.2380906 0.1359582 1.7705182 -0.128627 -0.471408 1.1106565 0.1853409 1.1455064 0.3927131 3.8959474 0.0945871 0.0793012 1.8965993 -0.097224 -0.573149 1.2123968 1.4460492 0.1574720 1.0672603 1.0140529
 12868 0.3347319 0.2169609 -1.150866 5.7917569 0.1368202 0.1080429 1.8814098 -0.027740 -0.147356 0.3206928 1.2149519 0.5520830 0.1267260 2.7681138 0.2159532 0.3921554 1.6626537 0.2731328 0.9549724 -0.781635 2.9665145 0.0816863 5.8639755 5.8274811
 12888 0.6797891 0.0600910 0.9543292 0.0535717 0.1950544 0.1591110 1.7863924 0.0262279 0.1112239 -0.275674 2.0368187 0.2865022 -1.464369 5.3668773 0.3203066 0.4767364 1.4811382 0.3314011 0.8576709 -1.022121 5.7244530 0.4596651 1.5716019 0.6334768
 12874 0.9037356 0.5557783 1.4405172 1.0495463 0.4930937 0.1179780 3.2166071 -0.079791 -0.291078 1.6312186 0.7358328 0.4061340 1.4862584 4.4699827 0.2722394 0.0960591 3.4747333 0.0105283 0.0652002 1.2749398 0.7363422 0.2432011 1.1484942 1.1620541
 12872 2.5884077 0.1720060 -0.901703 5.8422718 0.1803933 0.4522257 2.0486426 0.3872739 1.5637699 -1.389539 0.4436054 0.4976232 -0.147807 0.6718777 0.2586137 0.0775031 2.3230154 -0.135389 -0.585616 0.7598463 0.2258464 0.3750719 4.5488602 3.9261990
 12890 0.8238310 0.8968448 1.4751272 2.3695888 0.5428550 0.2306895 1.9220681 -0.098451 -0.224338 1.0768497 1.3368154 0.1227679 0.1058414 5.6809263 0.2602493 0.3743357 2.0615133 0.2807341 1.0314632 -0.178952 2.2172439 0.2897017 2.4245322 2.4082230
 12804 1.0725715 0.2390778 -0.291608 2.0737324 0.1841374 0.1380583 3.3141502 0.0953717 0.6894509 0.0962545 0.2314748 1.0610304 -1.163786 1.5180276 0.1613896 0.0297947 3.2335472 -0.161411 -1.118100 1.9038060 1.814656 0.3323335 3.1398320 4.4968172
 12882 1.9822460 0.1056460 0.8982275 0.6103588 0.3212506 0.2886420 2.9895696 0.2308133 1.0020152 0.2179102 0.4570041 0.8180358 -0.509147 2.7880859 0.2929198 0.0665460 3.1844212 -0.103025 -0.540974 1.7608997 1.6112619 0.2857686 0.1525499 6.1092372
 12877 0.8427503 0.4763085 -0.302164 1.3544150 0.3322575 0.3305793 1.6712909 0.1406819 0.3991662 0.0671953 0.7687670 0.4270243 0.9311278 4.1097816 0.0808162 0.3015584 1.8035333 0.2180660 1.1492035 -0.682841 1.4721420 0.2591887 1.2797774 1.2740410
 12922 0.3032129 0.6776069 1.1201349 3.9440259 0.1576601 0.0412123 3.4602039 -0.064071 -0.537744 1.8172864 2.9904429 0.1145664 1.0173187 4.4208567 0.2111460 0.4064570 2.8940304 0.3675928 1.7163223 -0.436780 4.2176732 0.3585946 2.0736441 3.8732700
 12916 0.3240712 1.7704362 0.7362897 4.6560828 0.2869310 0.0528749 2.4671909 -0.425204 -1.548056 2.6745879 0.5650777 0.4823092 1.3786516 1.9893164 0.2282722 0.0921972 3.0932055 0.0012209 0.0076870 1.1188448 3.7624886 0.1339132 4.8659521 4.8033902
 12914 0.3315899 2.0534586 0.6278855 0.5019561 0.2527029 0.0543438 2.1725614 -0.561634 -1.904053 3.0745754 0.3303584 0.1659555 1.0029817 4.6502638 0.0371993 0.0541420 3.2286663 0.0088446 0.1031023 1.0674197 0.3677404 0.2349275 0.6167733 0.6171666
 12898 0.3104387 1.0548426 -0.732013 2.2972800 0.2385429 0.0316198 3.7861947 -0.169730 -1.084542 2.4404969 1.3555052 0.3468587 -0.783546 5.4571654 0.4819070 0.1380653 3.7321500 0.0176369 0.0749197 1.2810345 5.4750906 0.2434434 2.3095162 2.3030662
 12905 0.5382490 0.6199302 1.3977545 4.7035004 0.2984531 0.0877720 3.0191105 -0.058414 -0.295257 1.4560883 2.4008760 0.3292105 -0.087738 3.0429033 0.5389727 0.3915097 2.5490994 0.2804992 0.7722127 0.3886185 3.5687362 0.5922111 5.7007194 5.0745756
 12923 1.9740849 0.2907431 0.1261128 5.2624478 0.3989981 0.6107696 1.4456436 0.4347615 0.9767310 -0.666038 0.5669147 0.2764196 -0.045362 5.3585586 0.0859385 0.1753999 2.0090970 0.1060541 0.6664010 -0.355709 5.2794665 0.4846096 5.2361443 4.9857646
 12913 0.2516487 1.3580941 -0.374154 2.827827 0.1763779 0.0954338 1.7932900 -0.151045 -0.652228 1.0309218 1.9536287 0.2602813 -0.838722 0.7839649 0.4756367 0.7408833 1.1710617 0.4975850 0.9132621 -0.534569 1.1620634 0.4253169 3.6503355 3.0887054
 12909 1.6999028 0.1886616 1.5327045 0.4468498 0.2055190 0.4280436 1.8941495 0.3402848 1.2833297 -0.943430 0.3263355 0.4301364 -0.826801 4.2888078 0.0645440 0.0821728 2.2774171 0.0072216 0.0570759 0.2828238 0.1865250 0.1616136 0.6086378 0.8849200
 12933 0.5732507 0.7106726 0.6104097 1.7546797 0.3187773 0.2072360 1.9004785 0.0044768 0.0146334 0.7100829 1.4003309 0.3470152 0.9336683 1.5009662 0.3132525 0.5062340 1.6610226 0.3615109 1.0153977 -0.290681 1.6289379 0.6269514 3.1301882 1.9185582
 12917 1.0483981 0.2608946 0.4184137 5.4599217 0.2044907 0.3280476 1.8044638 0.2225116 0.8664018 -0.596955 0.8622238 0.5497043 -0.848114 1.8355903 0.2869795 0.2697930 1.8070091 0.1188146 0.3951866 -0.125739 1.1045786 0.1421849 5.1772586 5.1543874
 12940 0.9967018 0.6136903 -0.522856 1.9622672 0.5094093 0.1962269 2.460882 -0.019130 -0.055064 1.0073776 2.2570934 0.0922178 -0.314128 5.9928006 0.5031954 0.4443682 2.2162049 0.3230738 0.8390877 0.1132249 0.8488256 0.4354367 2.4038150 2.2219116
 12924 0.2618598 1.3077826 -1.378901 6.1162796 0.2213003 0.0475869 2.1487110 -0.369841 -1.434715 1.7797534 0.7560924 0.4320820 1.3117878 2.0734445 0.2073715 0.1374021 2.5310953 0.0537584 0.2968783 0.0481599 0.8862108 0.1871175 5.6813780 5.9075586
 12936 0.3094097 0.5791408 -0.500350 0.2502367 0.2050335 0.0923023 2.1316868 -0.102919 -0.483561 1.1092976 0.8943288 0.8126219 0.8964206 1.4798172 0.6349363 0.2667939 1.6014190 -0.181168 -0.331480 0.9572168 1.2117979 0.7295959 4.9501964 5.5286521
 12950 1.0371346 0.7108442 -0.517629 2.9903746 0.3492818 0.4195240 1.5719218 0.2265616 0.5889279 -0.131996 0.3789365 1.5563189 0.3914717 4.0102532 0.3406393 0.1532809 1.4862049 -0.336144 -0.842165 1.2990969 3.4933083 0.6021601 1.9519117 1.2466479
 12925 0.6569042 0.3017348 -0.540149 5.3797824 0.2420013 0.1879974 2.1309589 0.0684804 0.2945044 0.2732540 0.3777854 0.6036791 -0.964839 4.6229291 0.1746962 0.1081172 2.2063481 -0.016440 -0.089497 0.6572556 5.0654863 0.3880127 6.1862712 0.5662776
 12946 0.1483307 1.9941973 -1.548917 1.4427603 0.0440631 0.0576460 1.8342062 -0.220574 -1.249915 1.7566673 0.3717823 0.4852456 0.4953741 3.6946577 0.0535595 0.1444864 1.9573606 0.0691417 0.4736601 0.0330913 2.7700007 0.0428747 0.9515727 1.1617744
 12938 0.2678695 0.8287450 -0.229289 5.5183968 0.1752606 0.0314821 3.5785118 -0.119594 -0.912617 2.0132117 0.6318535 0.4890615 -1.408430 1.0556034 0.3048101 0.0742604 3.5516072 -0.048680 -0.280504 1.3810981 0.4796514 0.3118238 4.6510958 4.9747550
 12943 1.446123 0.1876553 1.5577616 4.3592825 0.2463043 0.1504897 3.8091821 0.1093232 0.7393731 0.4869410 6.5248794 0.1384104 -0.467622 5.4827051 1.0476052 0.6790069 2.1391293 0.5414960 0.9319984 0.2943157 5.2926241 1.1753276 2.5728479 3.3970577
 12937 1.7463002 0.1374254 -1.547310 5.1398561 0.1386810 0.3216094 2.5918794 0.2781351 1.5276145 -0.652615 0.7747749 0.2419318 0.7768778 6.1201252 0.2888279 0.1426873 2.7640340 0.0381121 0.1834685 0.6915303 5.8152354 0.3837431 3.4770452 3.1766606
 12951 1.0353077 0.6258804 -0.013645 3.3202223 0.4151587 0.2333303 2.2652767 0.0693541 0.2162894 0.4547553 1.5079379 0.3317360 1.3977470 5.2337624 0.5635570 0.3398483 2.0587843 0.1369586 0.3192896 0.3517550 4.4888576 0.5767970 2.5997147 2.7310069
 12953 3.1477656 0.1509701 -0.090832 1.1901549 0.1371618 0.6351809 1.9389685 0.5655447 2.1682901 -1.280663 1.3640135 0.1062461 -1.257836 0.6228215 0.2445499 0.2752413 2.5339811 0.2097098 0.9583292 -0.070702 0.8246548 0.3676840 3.2448865 3.6015892
 12960 2.5080308 0.4664733 0.5777822 2.0683415 0.6061494 0.7147450 1.2707528 0.4868367 0.8291030 -0.394929 0.3185594 1.2255738 0.0189286 5.3015137 0.2813563 0.0907838 1.7896031 -0.342653 -1.073993 1.5081673 1.9895702 0.3269857 2.0973638 2.1402576
 12962 3.6661672 0.2849307 -1.406429 4.4863579 0.7663126 0.6897194 1.6287878 0.5167787 0.8972074 -0.006544 0.9186408 0.5343508 0.1233625 2.1147995 0.3878455 0.1728247 2.6391698 0.0285242 0.1064497 0.7842135 3.9808958 0.5576147 4.7392634 5.0073862
 12982 1.7321953 0.1085431 0.0203180 4.6769119 0.0996925 0.2332108 3.2049297 0.2071961 1.5297437 -0.515440 2.2000746 0.1408431 -1.108019 5.9338851 0.4833972 0.2962029 2.9564011 0.2032930 0.6819081 0.3323955 5.7515139 0.5228414 2.9988038 3.0569946
